event_frame,event_type,team,h1_at_event,mean_persistence_before,mean_persistence_after,persistence_delta,h1_before,h1_after,match_id,scale,data_source
3302,on_ball_engagement,Melbourne V FC,4,3.5864370346069334,2.919566345214844,-0.6668706893920895,2.0,2.0,2017461,individual,dynamic_events
3312,on_ball_engagement,Melbourne V FC,2,2.9909730911254884,2.012856292724609,-0.9781167984008792,2.2,1.8,2017461,individual,dynamic_events
3322,off_ball_run,Auckland FC,3,2.5892827987670897,0.9185928344726563,-1.6706899642944335,2.2,1.2,2017461,individual,dynamic_events
3332,player_possession,Auckland FC,2,3.0783880233764647,0.5565093994140625,-2.5218786239624023,2.6,0.8,2017461,individual,dynamic_events
3332,passing_option,Auckland FC,2,3.0783880233764647,0.5565093994140625,-2.5218786239624023,2.6,0.8,2017461,individual,dynamic_events
3332,passing_option,Auckland FC,2,3.0783880233764647,0.5565093994140625,-2.5218786239624023,2.6,0.8,2017461,individual,dynamic_events
3362,off_ball_run,Auckland FC,1,2.919566345214844,2.027328109741211,-0.8922382354736329,2.0,1.4,2017461,individual,dynamic_events
3362,on_ball_engagement,Melbourne V FC,1,2.919566345214844,2.027328109741211,-0.8922382354736329,2.0,1.4,2017461,individual,dynamic_events
3382,off_ball_run,Auckland FC,0,0.9185928344726563,3.282282257080078,2.363689422607422,1.2,2.2,2017461,individual,dynamic_events
3382,off_ball_run,Auckland FC,0,0.9185928344726563,3.282282257080078,2.363689422607422,1.2,2.2,2017461,individual,dynamic_events
3382,off_ball_run,Auckland FC,0,0.9185928344726563,3.282282257080078,2.363689422607422,1.2,2.2,2017461,individual,dynamic_events
3392,player_possession,Auckland FC,1,0.5565093994140625,3.9443745613098145,3.387865161895752,0.8,2.6,2017461,individual,dynamic_events
3392,passing_option,Auckland FC,1,0.5565093994140625,3.9443745613098145,3.387865161895752,0.8,2.6,2017461,individual,dynamic_events
3392,on_ball_engagement,Melbourne V FC,1,0.5565093994140625,3.9443745613098145,3.387865161895752,0.8,2.6,2017461,individual,dynamic_events
3392,passing_option,Auckland FC,1,0.5565093994140625,3.9443745613098145,3.387865161895752,0.8,2.6,2017461,individual,dynamic_events
3392,passing_option,Auckland FC,1,0.5565093994140625,3.9443745613098145,3.387865161895752,0.8,2.6,2017461,individual,dynamic_events
3422,player_possession,Melbourne V FC,2,2.027328109741211,4.580418109893799,2.553090000152588,1.4,2.6,2017461,individual,dynamic_events
3422,passing_option,Melbourne V FC,2,2.027328109741211,4.580418109893799,2.553090000152588,1.4,2.6,2017461,individual,dynamic_events
3422,passing_option,Melbourne V FC,2,2.027328109741211,4.580418109893799,2.553090000152588,1.4,2.6,2017461,individual,dynamic_events
3422,passing_option,Melbourne V FC,2,2.027328109741211,4.580418109893799,2.553090000152588,1.4,2.6,2017461,individual,dynamic_events
3432,passing_option,Melbourne V FC,2,2.5513893127441407,6.16289873123169,3.611509418487549,1.8,3.2,2017461,individual,dynamic_events
3462,passing_option,Melbourne V FC,3,3.5458319664001463,8.478009033203126,4.932177066802979,2.4,3.0,2017461,individual,dynamic_events
3512,passing_option,Melbourne V FC,3,7.672436141967774,7.789088249206543,0.11665210723876918,3.0,3.8,2017461,individual,dynamic_events
3522,on_ball_engagement,Auckland FC,3,8.478009033203126,8.190513038635254,-0.28749599456787145,3.0,4.2,2017461,individual,dynamic_events
3542,player_possession,Melbourne V FC,4,7.272505378723144,8.971859741210938,1.699354362487794,2.6,4.2,2017461,individual,dynamic_events
3542,passing_option,Melbourne V FC,4,7.272505378723144,8.971859741210938,1.699354362487794,2.6,4.2,2017461,individual,dynamic_events
3542,passing_option,Melbourne V FC,4,7.272505378723144,8.971859741210938,1.699354362487794,2.6,4.2,2017461,individual,dynamic_events
3562,on_ball_engagement,Auckland FC,4,7.695117378234864,8.271675109863281,0.5765577316284176,3.6,4.4,2017461,individual,dynamic_events
3562,player_possession,Melbourne V FC,4,7.695117378234864,8.271675109863281,0.5765577316284176,3.6,4.4,2017461,individual,dynamic_events
3562,passing_option,Melbourne V FC,4,7.695117378234864,8.271675109863281,0.5765577316284176,3.6,4.4,2017461,individual,dynamic_events
3562,passing_option,Melbourne V FC,4,7.695117378234864,8.271675109863281,0.5765577316284176,3.6,4.4,2017461,individual,dynamic_events
3562,passing_option,Melbourne V FC,4,7.695117378234864,8.271675109863281,0.5765577316284176,3.6,4.4,2017461,individual,dynamic_events
3582,player_possession,Melbourne V FC,4,8.190513038635254,8.734928512573243,0.5444154739379883,4.2,4.2,2017461,individual,dynamic_events
3582,passing_option,Melbourne V FC,4,8.190513038635254,8.734928512573243,0.5444154739379883,4.2,4.2,2017461,individual,dynamic_events
3582,passing_option,Melbourne V FC,4,8.190513038635254,8.734928512573243,0.5444154739379883,4.2,4.2,2017461,individual,dynamic_events
3602,player_possession,Melbourne V FC,5,8.971859741210938,8.42425079345703,-0.5476089477539077,4.2,4.0,2017461,individual,dynamic_events
3602,passing_option,Melbourne V FC,5,8.971859741210938,8.42425079345703,-0.5476089477539077,4.2,4.0,2017461,individual,dynamic_events
3602,passing_option,Melbourne V FC,5,8.971859741210938,8.42425079345703,-0.5476089477539077,4.2,4.0,2017461,individual,dynamic_events
3622,on_ball_engagement,Auckland FC,4,8.271675109863281,8.224245643615722,-0.04742946624755895,4.4,4.0,2017461,individual,dynamic_events
3632,player_possession,Melbourne V FC,4,8.583815383911134,9.074158859252929,0.49034347534179545,4.2,4.2,2017461,individual,dynamic_events
3632,passing_option,Melbourne V FC,4,8.583815383911134,9.074158859252929,0.49034347534179545,4.2,4.2,2017461,individual,dynamic_events
3632,passing_option,Melbourne V FC,4,8.583815383911134,9.074158859252929,0.49034347534179545,4.2,4.2,2017461,individual,dynamic_events
3632,passing_option,Melbourne V FC,4,8.583815383911134,9.074158859252929,0.49034347534179545,4.2,4.2,2017461,individual,dynamic_events
3813,off_ball_run,Melbourne V FC,4,12.132546615600585,9.1944730758667,-2.9380735397338853,5.0,3.6,2017461,individual,dynamic_events
3813,on_ball_engagement,Auckland FC,4,12.132546615600585,9.1944730758667,-2.9380735397338853,5.0,3.6,2017461,individual,dynamic_events
3813,player_possession,Melbourne V FC,4,12.132546615600585,9.1944730758667,-2.9380735397338853,5.0,3.6,2017461,individual,dynamic_events
3813,passing_option,Melbourne V FC,4,12.132546615600585,9.1944730758667,-2.9380735397338853,5.0,3.6,2017461,individual,dynamic_events
3823,passing_option,Melbourne V FC,3,11.328001403808594,8.002059936523438,-3.3259414672851566,4.8,3.6,2017461,individual,dynamic_events
3833,off_ball_run,Melbourne V FC,4,10.807100677490235,6.337164878845215,-4.46993579864502,4.4,3.6,2017461,individual,dynamic_events
3843,on_ball_engagement,Auckland FC,3,10.970664024353027,5.127577018737793,-5.843087005615234,4.2,3.8,2017461,individual,dynamic_events
3843,player_possession,Melbourne V FC,3,10.970664024353027,5.127577018737793,-5.843087005615234,4.2,3.8,2017461,individual,dynamic_events
3843,passing_option,Melbourne V FC,3,10.970664024353027,5.127577018737793,-5.843087005615234,4.2,3.8,2017461,individual,dynamic_events
3843,passing_option,Melbourne V FC,3,10.970664024353027,5.127577018737793,-5.843087005615234,4.2,3.8,2017461,individual,dynamic_events
3863,on_ball_engagement,Auckland FC,4,9.937075233459472,3.8894016265869142,-6.047673606872558,3.6,3.8,2017461,individual,dynamic_events
3873,player_possession,Melbourne V FC,3,9.1944730758667,4.085169410705566,-5.109303665161134,3.6,3.8,2017461,individual,dynamic_events
3873,passing_option,Melbourne V FC,3,9.1944730758667,4.085169410705566,-5.109303665161134,3.6,3.8,2017461,individual,dynamic_events
3883,on_ball_engagement,Melbourne V FC,4,8.002059936523438,4.580669021606445,-3.4213909149169925,3.6,3.4,2017461,individual,dynamic_events
3883,off_ball_run,Auckland FC,4,8.002059936523438,4.580669021606445,-3.4213909149169925,3.6,3.4,2017461,individual,dynamic_events
3903,player_possession,Auckland FC,4,5.127577018737793,7.389079856872558,2.2615028381347653,3.8,3.0,2017461,individual,dynamic_events
3903,passing_option,Auckland FC,4,5.127577018737793,7.389079856872558,2.2615028381347653,3.8,3.0,2017461,individual,dynamic_events
3903,passing_option,Auckland FC,4,5.127577018737793,7.389079856872558,2.2615028381347653,3.8,3.0,2017461,individual,dynamic_events
3903,passing_option,Auckland FC,4,5.127577018737793,7.389079856872558,2.2615028381347653,3.8,3.0,2017461,individual,dynamic_events
3903,passing_option,Auckland FC,4,5.127577018737793,7.389079856872558,2.2615028381347653,3.8,3.0,2017461,individual,dynamic_events
3913,on_ball_engagement,Melbourne V FC,4,3.965145301818848,7.904953956604004,3.939808654785156,3.8,2.8,2017461,individual,dynamic_events
3923,player_possession,Auckland FC,3,3.8894016265869142,7.778269577026367,3.8888679504394528,3.8,2.4,2017461,individual,dynamic_events
3923,passing_option,Auckland FC,3,3.8894016265869142,7.778269577026367,3.8888679504394528,3.8,2.4,2017461,individual,dynamic_events
3923,passing_option,Auckland FC,3,3.8894016265869142,7.778269577026367,3.8888679504394528,3.8,2.4,2017461,individual,dynamic_events
3933,passing_option,Auckland FC,2,4.085169410705566,7.453066635131836,3.3678972244262697,3.8,2.6,2017461,individual,dynamic_events
3933,passing_option,Auckland FC,2,4.085169410705566,7.453066635131836,3.3678972244262697,3.8,2.6,2017461,individual,dynamic_events
3943,player_possession,Auckland FC,3,4.580669021606445,6.549114036560058,1.9684450149536135,3.4,2.4,2017461,individual,dynamic_events
3943,passing_option,Auckland FC,3,4.580669021606445,6.549114036560058,1.9684450149536135,3.4,2.4,2017461,individual,dynamic_events
3943,passing_option,Auckland FC,3,4.580669021606445,6.549114036560058,1.9684450149536135,3.4,2.4,2017461,individual,dynamic_events
3953,off_ball_run,Auckland FC,3,5.776484870910645,5.750577735900879,-0.025907135009766158,3.2,2.4,2017461,individual,dynamic_events
3963,on_ball_engagement,Melbourne V FC,3,7.389079856872558,5.284467887878418,-2.1046119689941403,3.0,2.4,2017461,individual,dynamic_events
3963,off_ball_run,Auckland FC,3,7.389079856872558,5.284467887878418,-2.1046119689941403,3.0,2.4,2017461,individual,dynamic_events
3983,passing_option,Auckland FC,3,7.778269577026367,5.006690979003906,-2.7715785980224608,2.4,2.8,2017461,individual,dynamic_events
4013,player_possession,Auckland FC,3,5.750577735900879,5.585415458679199,-0.16516227722167987,2.4,3.0,2017461,individual,dynamic_events
4013,passing_option,Auckland FC,3,5.750577735900879,5.585415458679199,-0.16516227722167987,2.4,3.0,2017461,individual,dynamic_events
4013,passing_option,Auckland FC,3,5.750577735900879,5.585415458679199,-0.16516227722167987,2.4,3.0,2017461,individual,dynamic_events
4043,player_possession,Auckland FC,2,5.006690979003906,8.295927810668946,3.2892368316650398,2.8,3.4,2017461,individual,dynamic_events
4043,passing_option,Auckland FC,2,5.006690979003906,8.295927810668946,3.2892368316650398,2.8,3.4,2017461,individual,dynamic_events
4043,off_ball_run,Auckland FC,2,5.006690979003906,8.295927810668946,3.2892368316650398,2.8,3.4,2017461,individual,dynamic_events
4053,passing_option,Auckland FC,3,4.968633460998535,9.672496223449707,4.703862762451172,2.8,3.6,2017461,individual,dynamic_events
4073,passing_option,Auckland FC,4,5.585415458679199,10.374124336242676,4.788708877563478,3.0,3.6,2017461,individual,dynamic_events
4273,player_possession,Auckland FC,2,6.02797565460205,3.5734310150146484,-2.454544639587402,1.6,2.6,2017461,individual,dynamic_events
4273,on_ball_engagement,Auckland FC,2,6.02797565460205,3.5734310150146484,-2.454544639587402,1.6,2.6,2017461,individual,dynamic_events
4283,player_possession,Melbourne V FC,2,6.1011148452758786,3.0006536483764648,-3.100461196899414,1.6,2.6,2017461,individual,dynamic_events
4283,passing_option,Melbourne V FC,2,6.1011148452758786,3.0006536483764648,-3.100461196899414,1.6,2.6,2017461,individual,dynamic_events
4283,passing_option,Melbourne V FC,2,6.1011148452758786,3.0006536483764648,-3.100461196899414,1.6,2.6,2017461,individual,dynamic_events
4283,passing_option,Melbourne V FC,2,6.1011148452758786,3.0006536483764648,-3.100461196899414,1.6,2.6,2017461,individual,dynamic_events
4293,on_ball_engagement,Melbourne V FC,3,5.606106567382812,2.494881343841553,-3.1112252235412594,1.6,2.4,2017461,individual,dynamic_events
4303,player_possession,Auckland FC,3,5.262790298461914,2.211754035949707,-3.0510362625122065,1.8,2.2,2017461,individual,dynamic_events
4303,passing_option,Auckland FC,3,5.262790298461914,2.211754035949707,-3.0510362625122065,1.8,2.2,2017461,individual,dynamic_events
4303,passing_option,Auckland FC,3,5.262790298461914,2.211754035949707,-3.0510362625122065,1.8,2.2,2017461,individual,dynamic_events
4303,passing_option,Auckland FC,3,5.262790298461914,2.211754035949707,-3.0510362625122065,1.8,2.2,2017461,individual,dynamic_events
4303,passing_option,Auckland FC,3,5.262790298461914,2.211754035949707,-3.0510362625122065,1.8,2.2,2017461,individual,dynamic_events
4323,on_ball_engagement,Melbourne V FC,1,4.092962265014648,2.045535373687744,-2.0474268913269045,2.8,1.8,2017461,individual,dynamic_events
4323,on_ball_engagement,Melbourne V FC,1,4.092962265014648,2.045535373687744,-2.0474268913269045,2.8,1.8,2017461,individual,dynamic_events
