event_frame,event_type,team,h1_at_event,mean_persistence_before,mean_persistence_after,persistence_delta,h1_before,h1_after,match_id,scale,data_source
2570,player_possession,Auckland FC,3,9.559810447692872,4.249512481689453,-5.310297966003419,3.4,2.2,2017461,individual,dynamic_events
2590,player_possession,Melbourne V FC,2,8.497945213317871,5.67447566986084,-2.8234695434570316,3.0,2.2,2017461,individual,dynamic_events
2600,player_possession,Melbourne V FC,2,7.652001762390137,6.953512954711914,-0.6984888076782232,2.8,2.6,2017461,individual,dynamic_events
2600,passing_option,Melbourne V FC,2,7.652001762390137,6.953512954711914,-0.6984888076782232,2.8,2.6,2017461,individual,dynamic_events
2610,on_ball_engagement,Auckland FC,2,5.775052070617676,6.840262699127197,1.0652106285095213,2.8,3.2,2017461,individual,dynamic_events
2610,on_ball_engagement,Auckland FC,2,5.775052070617676,6.840262699127197,1.0652106285095213,2.8,3.2,2017461,individual,dynamic_events
2620,on_ball_engagement,Auckland FC,2,4.398554992675781,6.109417724609375,1.7108627319335934,2.4,3.2,2017461,individual,dynamic_events
2620,on_ball_engagement,Auckland FC,2,4.398554992675781,6.109417724609375,1.7108627319335934,2.4,3.2,2017461,individual,dynamic_events
2630,on_ball_engagement,Auckland FC,2,4.249512481689453,4.931457424163819,0.6819449424743658,2.2,3.0,2017461,individual,dynamic_events
2630,off_ball_run,Melbourne V FC,2,4.249512481689453,4.931457424163819,0.6819449424743658,2.2,3.0,2017461,individual,dynamic_events
2630,off_ball_run,Melbourne V FC,2,4.249512481689453,4.931457424163819,0.6819449424743658,2.2,3.0,2017461,individual,dynamic_events
2640,off_ball_run,Melbourne V FC,3,4.832793426513672,3.277901554107666,-1.5548918724060061,2.0,2.4,2017461,individual,dynamic_events
2640,player_possession,Melbourne V FC,3,4.832793426513672,3.277901554107666,-1.5548918724060061,2.0,2.4,2017461,individual,dynamic_events
2640,passing_option,Melbourne V FC,3,4.832793426513672,3.277901554107666,-1.5548918724060061,2.0,2.4,2017461,individual,dynamic_events
2640,passing_option,Melbourne V FC,3,4.832793426513672,3.277901554107666,-1.5548918724060061,2.0,2.4,2017461,individual,dynamic_events
2640,passing_option,Melbourne V FC,3,4.832793426513672,3.277901554107666,-1.5548918724060061,2.0,2.4,2017461,individual,dynamic_events
2670,passing_option,Melbourne V FC,2,6.840262699127197,1.2092289924621582,-5.631033706665039,3.2,1.2,2017461,individual,dynamic_events
2862,on_ball_engagement,Melbourne V FC,0,1.361288833618164,1.3337296485900878,-0.027559185028076305,1.4,1.6,2017461,individual,dynamic_events
2872,player_possession,Auckland FC,1,1.361288833618164,1.7258437156677247,0.36455488204956055,1.4,2.0,2017461,individual,dynamic_events
2932,on_ball_engagement,Auckland FC,2,1.7258437156677247,2.988920211791992,1.2630764961242675,2.0,1.2,2017461,individual,dynamic_events
2932,player_possession,Melbourne V FC,2,1.7258437156677247,2.988920211791992,1.2630764961242675,2.0,1.2,2017461,individual,dynamic_events
2932,passing_option,Melbourne V FC,2,1.7258437156677247,2.988920211791992,1.2630764961242675,2.0,1.2,2017461,individual,dynamic_events
2932,passing_option,Melbourne V FC,2,1.7258437156677247,2.988920211791992,1.2630764961242675,2.0,1.2,2017461,individual,dynamic_events
2972,player_possession,Melbourne V FC,1,1.2524314880371095,3.684770202636719,2.4323387145996094,1.6,2.0,2017461,individual,dynamic_events
2982,passing_option,Melbourne V FC,2,1.6463260650634766,2.2099334716796877,0.5636074066162111,1.2,2.0,2017461,individual,dynamic_events
2982,passing_option,Melbourne V FC,2,1.6463260650634766,2.2099334716796877,0.5636074066162111,1.2,2.0,2017461,individual,dynamic_events
2982,passing_option,Melbourne V FC,2,1.6463260650634766,2.2099334716796877,0.5636074066162111,1.2,2.0,2017461,individual,dynamic_events
2982,passing_option,Melbourne V FC,2,1.6463260650634766,2.2099334716796877,0.5636074066162111,1.2,2.0,2017461,individual,dynamic_events
2982,passing_option,Melbourne V FC,2,1.6463260650634766,2.2099334716796877,0.5636074066162111,1.2,2.0,2017461,individual,dynamic_events
3022,on_ball_engagement,Melbourne V FC,1,4.436922264099121,2.741031837463379,-1.6958904266357422,2.0,2.2,2017461,individual,dynamic_events
3032,player_possession,Auckland FC,2,3.684770202636719,2.7104997634887695,-0.9742704391479493,2.0,2.4,2017461,individual,dynamic_events
3062,on_ball_engagement,Auckland FC,3,1.6879905700683593,3.7933942794799806,2.1054037094116214,1.6,2.6,2017461,individual,dynamic_events
3062,player_possession,Melbourne V FC,3,1.6879905700683593,3.7933942794799806,2.1054037094116214,1.6,2.6,2017461,individual,dynamic_events
3062,passing_option,Melbourne V FC,3,1.6879905700683593,3.7933942794799806,2.1054037094116214,1.6,2.6,2017461,individual,dynamic_events
3062,passing_option,Melbourne V FC,3,1.6879905700683593,3.7933942794799806,2.1054037094116214,1.6,2.6,2017461,individual,dynamic_events
3082,player_possession,Melbourne V FC,3,2.741031837463379,4.415523529052734,1.6744916915893553,2.2,3.0,2017461,individual,dynamic_events
3092,passing_option,Melbourne V FC,2,2.7104997634887695,4.237160301208496,1.5266605377197262,2.4,3.0,2017461,individual,dynamic_events
3122,player_possession,Melbourne V FC,4,3.7933942794799806,3.110980987548828,-0.6824132919311525,2.6,2.4,2017461,individual,dynamic_events
3122,passing_option,Melbourne V FC,4,3.7933942794799806,3.110980987548828,-0.6824132919311525,2.6,2.4,2017461,individual,dynamic_events
3122,passing_option,Melbourne V FC,4,3.7933942794799806,3.110980987548828,-0.6824132919311525,2.6,2.4,2017461,individual,dynamic_events
3132,passing_option,Melbourne V FC,3,3.5086666107177735,2.580485153198242,-0.9281814575195315,3.0,2.2,2017461,individual,dynamic_events
3142,passing_option,Melbourne V FC,2,4.415523529052734,3.4432058334350586,-0.9723176956176758,3.0,2.4,2017461,individual,dynamic_events
3142,passing_option,Melbourne V FC,2,4.415523529052734,3.4432058334350586,-0.9723176956176758,3.0,2.4,2017461,individual,dynamic_events
3142,passing_option,Melbourne V FC,2,4.415523529052734,3.4432058334350586,-0.9723176956176758,3.0,2.4,2017461,individual,dynamic_events
3142,passing_option,Melbourne V FC,2,4.415523529052734,3.4432058334350586,-0.9723176956176758,3.0,2.4,2017461,individual,dynamic_events
3172,player_possession,Auckland FC,3,2.8060264587402344,6.205323696136475,3.3992972373962402,2.6,2.8,2017461,individual,dynamic_events
3172,on_ball_engagement,Melbourne V FC,3,2.8060264587402344,6.205323696136475,3.3992972373962402,2.6,2.8,2017461,individual,dynamic_events
3172,on_ball_engagement,Melbourne V FC,3,2.8060264587402344,6.205323696136475,3.3992972373962402,2.6,2.8,2017461,individual,dynamic_events
3182,player_possession,Auckland FC,2,3.110980987548828,7.061691856384277,3.950710868835449,2.4,3.2,2017461,individual,dynamic_events
3182,passing_option,Auckland FC,2,3.110980987548828,7.061691856384277,3.950710868835449,2.4,3.2,2017461,individual,dynamic_events
3182,passing_option,Auckland FC,2,3.110980987548828,7.061691856384277,3.950710868835449,2.4,3.2,2017461,individual,dynamic_events
3182,passing_option,Auckland FC,2,3.110980987548828,7.061691856384277,3.950710868835449,2.4,3.2,2017461,individual,dynamic_events
3192,passing_option,Auckland FC,3,2.580485153198242,7.094809818267822,4.51432466506958,2.2,3.2,2017461,individual,dynamic_events
3192,passing_option,Auckland FC,3,2.580485153198242,7.094809818267822,4.51432466506958,2.2,3.2,2017461,individual,dynamic_events
3202,player_possession,Melbourne V FC,3,3.4432058334350586,6.137575435638428,2.694369602203369,2.4,3.2,2017461,individual,dynamic_events
3202,passing_option,Melbourne V FC,3,3.4432058334350586,6.137575435638428,2.694369602203369,2.4,3.2,2017461,individual,dynamic_events
3202,passing_option,Melbourne V FC,3,3.4432058334350586,6.137575435638428,2.694369602203369,2.4,3.2,2017461,individual,dynamic_events
3202,on_ball_engagement,Auckland FC,3,3.4432058334350586,6.137575435638428,2.694369602203369,2.4,3.2,2017461,individual,dynamic_events
3202,on_ball_engagement,Auckland FC,3,3.4432058334350586,6.137575435638428,2.694369602203369,2.4,3.2,2017461,individual,dynamic_events
3212,player_possession,Melbourne V FC,3,5.124930381774902,5.812502670288086,0.6875722885131834,2.8,3.0,2017461,individual,dynamic_events
3212,passing_option,Melbourne V FC,3,5.124930381774902,5.812502670288086,0.6875722885131834,2.8,3.0,2017461,individual,dynamic_events
3212,passing_option,Melbourne V FC,3,5.124930381774902,5.812502670288086,0.6875722885131834,2.8,3.0,2017461,individual,dynamic_events
3212,passing_option,Melbourne V FC,3,5.124930381774902,5.812502670288086,0.6875722885131834,2.8,3.0,2017461,individual,dynamic_events
3212,off_ball_run,Melbourne V FC,3,5.124930381774902,5.812502670288086,0.6875722885131834,2.8,3.0,2017461,individual,dynamic_events
3222,off_ball_run,Melbourne V FC,3,6.353390026092529,5.679863548278808,-0.6735264778137209,2.8,2.6,2017461,individual,dynamic_events
3222,on_ball_engagement,Auckland FC,3,6.353390026092529,5.679863548278808,-0.6735264778137209,2.8,2.6,2017461,individual,dynamic_events
3232,player_possession,Melbourne V FC,4,6.205323696136475,4.5720549583435055,-1.633268737792969,2.8,2.0,2017461,individual,dynamic_events
3232,passing_option,Melbourne V FC,4,6.205323696136475,4.5720549583435055,-1.633268737792969,2.8,2.0,2017461,individual,dynamic_events
3232,passing_option,Melbourne V FC,4,6.205323696136475,4.5720549583435055,-1.633268737792969,2.8,2.0,2017461,individual,dynamic_events
3232,passing_option,Melbourne V FC,4,6.205323696136475,4.5720549583435055,-1.633268737792969,2.8,2.0,2017461,individual,dynamic_events
3232,off_ball_run,Melbourne V FC,4,6.205323696136475,4.5720549583435055,-1.633268737792969,2.8,2.0,2017461,individual,dynamic_events
3242,on_ball_engagement,Auckland FC,3,7.061691856384277,3.5864370346069334,-3.4752548217773436,3.2,2.0,2017461,individual,dynamic_events
3242,on_ball_engagement,Auckland FC,3,7.061691856384277,3.5864370346069334,-3.4752548217773436,3.2,2.0,2017461,individual,dynamic_events
3262,on_ball_engagement,Melbourne V FC,2,6.137575435638428,2.5537227630615233,-3.583852672576904,3.2,2.0,2017461,individual,dynamic_events
3272,player_possession,Auckland FC,1,5.812502670288086,3.0428279876708983,-2.7696746826171874,3.0,2.4,2017461,individual,dynamic_events
3272,passing_option,Auckland FC,1,5.812502670288086,3.0428279876708983,-2.7696746826171874,3.0,2.4,2017461,individual,dynamic_events
3272,passing_option,Auckland FC,1,5.812502670288086,3.0428279876708983,-2.7696746826171874,3.0,2.4,2017461,individual,dynamic_events
3272,on_ball_engagement,Melbourne V FC,1,5.812502670288086,3.0428279876708983,-2.7696746826171874,3.0,2.4,2017461,individual,dynamic_events
3282,off_ball_run,Auckland FC,1,5.679863548278808,3.100577735900879,-2.5792858123779294,2.6,2.6,2017461,individual,dynamic_events
3282,off_ball_run,Auckland FC,1,5.679863548278808,3.100577735900879,-2.5792858123779294,2.6,2.6,2017461,individual,dynamic_events
3302,player_possession,Auckland FC,3,3.5864370346069334,2.83215217590332,-0.7542848587036133,2.0,2.0,2017461,individual,dynamic_events
3302,passing_option,Auckland FC,3,3.5864370346069334,2.83215217590332,-0.7542848587036133,2.0,2.0,2017461,individual,dynamic_events
3302,passing_option,Auckland FC,3,3.5864370346069334,2.83215217590332,-0.7542848587036133,2.0,2.0,2017461,individual,dynamic_events
3302,passing_option,Auckland FC,3,3.5864370346069334,2.83215217590332,-0.7542848587036133,2.0,2.0,2017461,individual,dynamic_events
3302,on_ball_engagement,Melbourne V FC,3,3.5864370346069334,2.83215217590332,-0.7542848587036133,2.0,2.0,2017461,individual,dynamic_events
3312,on_ball_engagement,Melbourne V FC,2,2.955413055419922,1.9254421234130858,-1.0299709320068362,2.0,1.8,2017461,individual,dynamic_events
3322,off_ball_run,Auckland FC,3,2.5537227630615233,0.8311786651611328,-1.7225440979003905,2.0,1.2,2017461,individual,dynamic_events
3332,player_possession,Auckland FC,2,3.0428279876708983,0.46909523010253906,-2.5737327575683593,2.4,0.8,2017461,individual,dynamic_events
3332,passing_option,Auckland FC,2,3.0428279876708983,0.46909523010253906,-2.5737327575683593,2.4,0.8,2017461,individual,dynamic_events
3332,passing_option,Auckland FC,2,3.0428279876708983,0.46909523010253906,-2.5737327575683593,2.4,0.8,2017461,individual,dynamic_events
3362,off_ball_run,Auckland FC,1,2.83215217590332,2.027328109741211,-0.8048240661621091,2.0,1.4,2017461,individual,dynamic_events
3362,on_ball_engagement,Melbourne V FC,1,2.83215217590332,2.027328109741211,-0.8048240661621091,2.0,1.4,2017461,individual,dynamic_events
3382,off_ball_run,Auckland FC,0,0.8311786651611328,3.282282257080078,2.4511035919189452,1.2,2.2,2017461,individual,dynamic_events
3382,off_ball_run,Auckland FC,0,0.8311786651611328,3.282282257080078,2.4511035919189452,1.2,2.2,2017461,individual,dynamic_events
3382,off_ball_run,Auckland FC,0,0.8311786651611328,3.282282257080078,2.4511035919189452,1.2,2.2,2017461,individual,dynamic_events
3392,player_possession,Auckland FC,1,0.46909523010253906,3.8226975440979003,3.3536023139953612,0.8,2.6,2017461,individual,dynamic_events
3392,passing_option,Auckland FC,1,0.46909523010253906,3.8226975440979003,3.3536023139953612,0.8,2.6,2017461,individual,dynamic_events
3392,on_ball_engagement,Melbourne V FC,1,0.46909523010253906,3.8226975440979003,3.3536023139953612,0.8,2.6,2017461,individual,dynamic_events
3392,passing_option,Auckland FC,1,0.46909523010253906,3.8226975440979003,3.3536023139953612,0.8,2.6,2017461,individual,dynamic_events
3392,passing_option,Auckland FC,1,0.46909523010253906,3.8226975440979003,3.3536023139953612,0.8,2.6,2017461,individual,dynamic_events
3422,player_possession,Melbourne V FC,2,2.027328109741211,4.458741092681885,2.431412982940674,1.4,2.6,2017461,individual,dynamic_events
3422,passing_option,Melbourne V FC,2,2.027328109741211,4.458741092681885,2.431412982940674,1.4,2.6,2017461,individual,dynamic_events
3422,passing_option,Melbourne V FC,2,2.027328109741211,4.458741092681885,2.431412982940674,1.4,2.6,2017461,individual,dynamic_events
3422,passing_option,Melbourne V FC,2,2.027328109741211,4.458741092681885,2.431412982940674,1.4,2.6,2017461,individual,dynamic_events
3432,passing_option,Melbourne V FC,2,2.5513893127441407,5.7665331840515135,3.215143871307373,1.8,3.2,2017461,individual,dynamic_events
3462,passing_option,Melbourne V FC,3,3.4241549491882326,8.25935001373291,4.835195064544677,2.4,3.0,2017461,individual,dynamic_events
3512,passing_option,Melbourne V FC,3,7.453777122497558,7.84055347442627,0.3867763519287113,3.0,3.8,2017461,individual,dynamic_events
3522,on_ball_engagement,Auckland FC,3,8.25935001373291,8.24197826385498,-0.017371749877929332,3.0,4.2,2017461,individual,dynamic_events
3542,player_possession,Melbourne V FC,4,7.328534889221191,9.093372917175293,1.7648380279541014,2.6,4.2,2017461,individual,dynamic_events
3542,passing_option,Melbourne V FC,4,7.328534889221191,9.093372917175293,1.7648380279541014,2.6,4.2,2017461,individual,dynamic_events
3542,passing_option,Melbourne V FC,4,7.328534889221191,9.093372917175293,1.7648380279541014,2.6,4.2,2017461,individual,dynamic_events
3562,on_ball_engagement,Auckland FC,4,7.7465826034545895,8.35502643585205,0.6084438323974606,3.6,4.4,2017461,individual,dynamic_events
3562,player_possession,Melbourne V FC,4,7.7465826034545895,8.35502643585205,0.6084438323974606,3.6,4.4,2017461,individual,dynamic_events
3562,passing_option,Melbourne V FC,4,7.7465826034545895,8.35502643585205,0.6084438323974606,3.6,4.4,2017461,individual,dynamic_events
3562,passing_option,Melbourne V FC,4,7.7465826034545895,8.35502643585205,0.6084438323974606,3.6,4.4,2017461,individual,dynamic_events
3562,passing_option,Melbourne V FC,4,7.7465826034545895,8.35502643585205,0.6084438323974606,3.6,4.4,2017461,individual,dynamic_events
3582,player_possession,Melbourne V FC,4,8.24197826385498,8.818279838562011,0.5763015747070312,4.2,4.2,2017461,individual,dynamic_events
3582,passing_option,Melbourne V FC,4,8.24197826385498,8.818279838562011,0.5763015747070312,4.2,4.2,2017461,individual,dynamic_events
3582,passing_option,Melbourne V FC,4,8.24197826385498,8.818279838562011,0.5763015747070312,4.2,4.2,2017461,individual,dynamic_events
3602,player_possession,Melbourne V FC,5,9.093372917175293,8.226381874084472,-0.8669910430908203,4.2,4.0,2017461,individual,dynamic_events
3602,passing_option,Melbourne V FC,5,9.093372917175293,8.226381874084472,-0.8669910430908203,4.2,4.0,2017461,individual,dynamic_events
3602,passing_option,Melbourne V FC,5,9.093372917175293,8.226381874084472,-0.8669910430908203,4.2,4.0,2017461,individual,dynamic_events
3622,on_ball_engagement,Auckland FC,4,8.35502643585205,8.026376724243164,-0.328649711608886,4.4,4.0,2017461,individual,dynamic_events
3632,player_possession,Melbourne V FC,4,8.667166709899902,8.87628993988037,0.2091232299804684,4.2,4.2,2017461,individual,dynamic_events
3632,passing_option,Melbourne V FC,4,8.667166709899902,8.87628993988037,0.2091232299804684,4.2,4.2,2017461,individual,dynamic_events
3632,passing_option,Melbourne V FC,4,8.667166709899902,8.87628993988037,0.2091232299804684,4.2,4.2,2017461,individual,dynamic_events
3632,passing_option,Melbourne V FC,4,8.667166709899902,8.87628993988037,0.2091232299804684,4.2,4.2,2017461,individual,dynamic_events
3813,off_ball_run,Melbourne V FC,4,12.148534774780273,9.1944730758667,-2.9540616989135735,5.0,3.6,2017461,individual,dynamic_events
3813,on_ball_engagement,Auckland FC,4,12.148534774780273,9.1944730758667,-2.9540616989135735,5.0,3.6,2017461,individual,dynamic_events
3813,player_possession,Melbourne V FC,4,12.148534774780273,9.1944730758667,-2.9540616989135735,5.0,3.6,2017461,individual,dynamic_events
3813,passing_option,Melbourne V FC,4,12.148534774780273,9.1944730758667,-2.9540616989135735,5.0,3.6,2017461,individual,dynamic_events
3823,passing_option,Melbourne V FC,3,11.34398956298828,8.002059936523438,-3.341929626464843,4.8,3.6,2017461,individual,dynamic_events
3833,off_ball_run,Melbourne V FC,4,10.823088836669921,6.337164878845215,-4.485923957824706,4.4,3.6,2017461,individual,dynamic_events
3843,on_ball_engagement,Auckland FC,3,10.970664024353027,5.090584182739258,-5.880079841613769,4.2,3.8,2017461,individual,dynamic_events
3843,player_possession,Melbourne V FC,3,10.970664024353027,5.090584182739258,-5.880079841613769,4.2,3.8,2017461,individual,dynamic_events
3843,passing_option,Melbourne V FC,3,10.970664024353027,5.090584182739258,-5.880079841613769,4.2,3.8,2017461,individual,dynamic_events
3843,passing_option,Melbourne V FC,3,10.970664024353027,5.090584182739258,-5.880079841613769,4.2,3.8,2017461,individual,dynamic_events
3863,on_ball_engagement,Auckland FC,4,9.937075233459472,3.852408790588379,-6.084666442871093,3.6,3.8,2017461,individual,dynamic_events
3873,player_possession,Melbourne V FC,3,9.1944730758667,4.048176574707031,-5.146296501159669,3.6,3.8,2017461,individual,dynamic_events
3873,passing_option,Melbourne V FC,3,9.1944730758667,4.048176574707031,-5.146296501159669,3.6,3.8,2017461,individual,dynamic_events
3883,on_ball_engagement,Melbourne V FC,4,8.002059936523438,4.778112983703613,-3.2239469528198246,3.6,3.4,2017461,individual,dynamic_events
3883,off_ball_run,Auckland FC,4,8.002059936523438,4.778112983703613,-3.2239469528198246,3.6,3.4,2017461,individual,dynamic_events
3903,player_possession,Auckland FC,4,5.090584182739258,8.171173477172852,3.0805892944335938,3.8,3.0,2017461,individual,dynamic_events
3903,passing_option,Auckland FC,4,5.090584182739258,8.171173477172852,3.0805892944335938,3.8,3.0,2017461,individual,dynamic_events
3903,passing_option,Auckland FC,4,5.090584182739258,8.171173477172852,3.0805892944335938,3.8,3.0,2017461,individual,dynamic_events
3903,passing_option,Auckland FC,4,5.090584182739258,8.171173477172852,3.0805892944335938,3.8,3.0,2017461,individual,dynamic_events
3903,passing_option,Auckland FC,4,5.090584182739258,8.171173477172852,3.0805892944335938,3.8,3.0,2017461,individual,dynamic_events
3913,on_ball_engagement,Melbourne V FC,4,3.9281524658203124,8.687047576904297,4.758895111083984,3.8,2.8,2017461,individual,dynamic_events
3923,player_possession,Auckland FC,3,3.852408790588379,8.56036319732666,4.707954406738281,3.8,2.4,2017461,individual,dynamic_events
3923,passing_option,Auckland FC,3,3.852408790588379,8.56036319732666,4.707954406738281,3.8,2.4,2017461,individual,dynamic_events
3923,passing_option,Auckland FC,3,3.852408790588379,8.56036319732666,4.707954406738281,3.8,2.4,2017461,individual,dynamic_events
3933,passing_option,Auckland FC,2,4.048176574707031,8.000723457336425,3.9525468826293944,3.8,2.6,2017461,individual,dynamic_events
3933,passing_option,Auckland FC,2,4.048176574707031,8.000723457336425,3.9525468826293944,3.8,2.6,2017461,individual,dynamic_events
3943,player_possession,Auckland FC,3,4.778112983703613,6.549114036560058,1.7710010528564455,3.4,2.4,2017461,individual,dynamic_events
3943,passing_option,Auckland FC,3,4.778112983703613,6.549114036560058,1.7710010528564455,3.4,2.4,2017461,individual,dynamic_events
3943,passing_option,Auckland FC,3,4.778112983703613,6.549114036560058,1.7710010528564455,3.4,2.4,2017461,individual,dynamic_events
3953,off_ball_run,Auckland FC,3,6.5585784912109375,5.750577735900879,-0.8080007553100588,3.2,2.4,2017461,individual,dynamic_events
3963,on_ball_engagement,Melbourne V FC,3,8.171173477172852,5.284467887878418,-2.8867055892944338,3.0,2.4,2017461,individual,dynamic_events
3963,off_ball_run,Auckland FC,3,8.171173477172852,5.284467887878418,-2.8867055892944338,3.0,2.4,2017461,individual,dynamic_events
3983,passing_option,Auckland FC,3,8.56036319732666,5.006690979003906,-3.5536722183227543,2.4,2.8,2017461,individual,dynamic_events
4013,player_possession,Auckland FC,3,5.750577735900879,5.585415458679199,-0.16516227722167987,2.4,3.0,2017461,individual,dynamic_events
4013,passing_option,Auckland FC,3,5.750577735900879,5.585415458679199,-0.16516227722167987,2.4,3.0,2017461,individual,dynamic_events
4013,passing_option,Auckland FC,3,5.750577735900879,5.585415458679199,-0.16516227722167987,2.4,3.0,2017461,individual,dynamic_events
4043,player_possession,Auckland FC,2,5.006690979003906,8.295927810668946,3.2892368316650398,2.8,3.4,2017461,individual,dynamic_events
4043,passing_option,Auckland FC,2,5.006690979003906,8.295927810668946,3.2892368316650398,2.8,3.4,2017461,individual,dynamic_events
4043,off_ball_run,Auckland FC,2,5.006690979003906,8.295927810668946,3.2892368316650398,2.8,3.4,2017461,individual,dynamic_events
4053,passing_option,Auckland FC,3,4.968633460998535,9.672496223449707,4.703862762451172,2.8,3.6,2017461,individual,dynamic_events
4073,passing_option,Auckland FC,4,5.585415458679199,10.374124336242676,4.788708877563478,3.0,3.6,2017461,individual,dynamic_events
4273,player_possession,Auckland FC,2,6.02797565460205,3.4749749183654783,-2.553000736236572,1.6,2.4,2017461,individual,dynamic_events
4273,on_ball_engagement,Auckland FC,2,6.02797565460205,3.4749749183654783,-2.553000736236572,1.6,2.4,2017461,individual,dynamic_events
4283,player_possession,Melbourne V FC,2,6.1011148452758786,2.958223819732666,-3.1428910255432125,1.6,2.6,2017461,individual,dynamic_events
4283,passing_option,Melbourne V FC,2,6.1011148452758786,2.958223819732666,-3.1428910255432125,1.6,2.6,2017461,individual,dynamic_events
4283,passing_option,Melbourne V FC,2,6.1011148452758786,2.958223819732666,-3.1428910255432125,1.6,2.6,2017461,individual,dynamic_events
4283,passing_option,Melbourne V FC,2,6.1011148452758786,2.958223819732666,-3.1428910255432125,1.6,2.6,2017461,individual,dynamic_events
4293,on_ball_engagement,Melbourne V FC,3,5.606106567382812,2.4524515151977537,-3.1536550521850586,1.6,2.4,2017461,individual,dynamic_events
4303,player_possession,Auckland FC,3,5.262790298461914,2.169324207305908,-3.0934660911560057,1.8,2.2,2017461,individual,dynamic_events
4303,passing_option,Auckland FC,3,5.262790298461914,2.169324207305908,-3.0934660911560057,1.8,2.2,2017461,individual,dynamic_events
4303,passing_option,Auckland FC,3,5.262790298461914,2.169324207305908,-3.0934660911560057,1.8,2.2,2017461,individual,dynamic_events
4303,passing_option,Auckland FC,3,5.262790298461914,2.169324207305908,-3.0934660911560057,1.8,2.2,2017461,individual,dynamic_events
4303,passing_option,Auckland FC,3,5.262790298461914,2.169324207305908,-3.0934660911560057,1.8,2.2,2017461,individual,dynamic_events
4323,on_ball_engagement,Melbourne V FC,1,3.9945061683654783,2.1015616416931153,-1.892944526672363,2.6,2.0,2017461,individual,dynamic_events
4323,on_ball_engagement,Melbourne V FC,1,3.9945061683654783,2.1015616416931153,-1.892944526672363,2.6,2.0,2017461,individual,dynamic_events
4333,player_possession,Auckland FC,3,3.4749749183654783,1.9561215400695802,-1.5188533782958982,2.4,1.6,2017461,individual,dynamic_events
4333,passing_option,Auckland FC,3,3.4749749183654783,1.9561215400695802,-1.5188533782958982,2.4,1.6,2017461,individual,dynamic_events
4333,passing_option,Auckland FC,3,3.4749749183654783,1.9561215400695802,-1.5188533782958982,2.4,1.6,2017461,individual,dynamic_events
4333,passing_option,Auckland FC,3,3.4749749183654783,1.9561215400695802,-1.5188533782958982,2.4,1.6,2017461,individual,dynamic_events
4333,passing_option,Auckland FC,3,3.4749749183654783,1.9561215400695802,-1.5188533782958982,2.4,1.6,2017461,individual,dynamic_events
4333,passing_option,Auckland FC,3,3.4749749183654783,1.9561215400695802,-1.5188533782958982,2.4,1.6,2017461,individual,dynamic_events
4343,on_ball_engagement,Auckland FC,2,2.958223819732666,1.330254364013672,-1.627969455718994,2.6,1.4,2017461,individual,dynamic_events
4363,player_possession,Melbourne V FC,2,2.169324207305908,1.3884878158569336,-0.7808363914489744,2.2,1.2,2017461,individual,dynamic_events
4373,on_ball_engagement,Auckland FC,1,1.8442194938659668,1.1851724624633788,-0.659047031402588,2.0,1.2,2017461,individual,dynamic_events
4373,on_ball_engagement,Auckland FC,1,1.8442194938659668,1.1851724624633788,-0.659047031402588,2.0,1.2,2017461,individual,dynamic_events
4393,player_possession,Melbourne V FC,1,1.9561215400695802,1.447880172729492,-0.5082413673400881,1.6,1.4,2017461,individual,dynamic_events
4393,passing_option,Melbourne V FC,1,1.9561215400695802,1.447880172729492,-0.5082413673400881,1.6,1.4,2017461,individual,dynamic_events
4393,passing_option,Melbourne V FC,1,1.9561215400695802,1.447880172729492,-0.5082413673400881,1.6,1.4,2017461,individual,dynamic_events
4393,on_ball_engagement,Auckland FC,1,1.9561215400695802,1.447880172729492,-0.5082413673400881,1.6,1.4,2017461,individual,dynamic_events
4403,on_ball_engagement,Melbourne V FC,1,1.330254364013672,2.127437400817871,0.797183036804199,1.4,1.6,2017461,individual,dynamic_events
4403,player_possession,Auckland FC,1,1.330254364013672,2.127437400817871,0.797183036804199,1.4,1.6,2017461,individual,dynamic_events
4403,passing_option,Auckland FC,1,1.330254364013672,2.127437400817871,0.797183036804199,1.4,1.6,2017461,individual,dynamic_events
4403,passing_option,Auckland FC,1,1.330254364013672,2.127437400817871,0.797183036804199,1.4,1.6,2017461,individual,dynamic_events
4403,passing_option,Auckland FC,1,1.330254364013672,2.127437400817871,0.797183036804199,1.4,1.6,2017461,individual,dynamic_events
4573,on_ball_engagement,Melbourne V FC,1,7.00497989654541,4.188064861297607,-2.8169150352478027,2.4,3.0,2017461,individual,dynamic_events
4583,player_possession,Auckland FC,4,6.466423988342285,2.9961506843566896,-3.4702733039855955,1.8,2.2,2017461,individual,dynamic_events
4583,passing_option,Auckland FC,4,6.466423988342285,2.9961506843566896,-3.4702733039855955,1.8,2.2,2017461,individual,dynamic_events
4583,passing_option,Auckland FC,4,6.466423988342285,2.9961506843566896,-3.4702733039855955,1.8,2.2,2017461,individual,dynamic_events
4593,on_ball_engagement,Auckland FC,4,6.062514686584473,1.9388628959655763,-4.123651790618897,1.8,1.6,2017461,individual,dynamic_events
4603,player_possession,Melbourne V FC,3,5.795432281494141,1.203208065032959,-4.592224216461181,2.2,1.2,2017461,individual,dynamic_events
4663,player_possession,Auckland FC,2,1.203208065032959,2.8733327865600584,1.6701247215270993,1.2,2.2,2017461,individual,dynamic_events
