length_m,width_m,hull_area_m2,voronoi_entropy,tactical_h1_persistence,match_id,frame_idx
80.14,38.78,1853.9499999999998,2.2937770303483522,0.0,2017461,56
80.64,35.370000000000005,1549.18275,1.2018033828365233,0.0,2017461,57
79.88,40.29,1799.8917999999999,1.3461068507713798,0.0,2017461,58
79.84,52.93,2295.8233,2.262350469012194,0.0,2017461,59
75.57,55.629999999999995,2352.97205,1.4387707857865375,3.7277278900146484,2017461,60
76.50999999999999,56.03,2434.8189500000003,1.4125316750088466,7.015890121459961,2017461,61
76.17,49.86,2237.65425,2.413675295973499,0.1886005401611328,2017461,62
82.72,50.400000000000006,2623.3199000000004,1.2893489629535755,0.0,2017461,63
76.42,33.7,1499.3233000000005,1.914680473562844,0.0,2017461,64
80.94999999999999,45.25,2082.3588499999996,1.6554988738246372,0.0,2017461,65
77.87,48.07,2086.1791,1.8266013858078956,0.0,2017461,66
81.28,32.54,1464.8975500000004,1.6462794709217752,0.0,2017461,67
73.81,29.1,1189.9688500000004,1.4311563389873128,0.0,2017461,68
71.72999999999999,50.49,1822.1398000000004,1.6527423063817492,0.0,2017461,69
75.66,51.78,1946.8901999999994,2.085084190606443,0.0,2017461,70
78.63,45.4,1781.124,1.6391439728773483,0.0,2017461,71
77.33,54.81,2246.69875,1.4535874182775421,0.0,2017461,72
77.22999999999999,60.2,2430.4384,1.3339918603241332,2.0318145751953125,2017461,73
78.4,52.150000000000006,2167.7787500000004,1.120590317513334,0.0,2017461,74
75.56,56.16,2332.8108,2.5373331532973293,0.0,2017461,75
77.58,47.19,1825.4986999999999,1.538643920296095,0.0,2017461,76
77.58000000000001,54.019999999999996,2160.86515,1.4008099108296206,0.0,2017461,77
77.88,58.15,2263.02585,2.2945116471016167,0.0,2017461,78
79.17,43.269999999999996,1714.1673,1.925762523160381,0.0,2017461,79
73.1,52.06,1996.23115,2.481236811419457,2.341419219970703,2017461,80
76.84,50.87,2194.7426,2.46761993571525,0.0,2017461,81
82.41999999999999,41.24,2047.0499,2.0984789543888427,0.0,2017461,82
73.94,17.35,753.9191999999999,0.6362791832584492,0.0,2017461,83
75.59,36.540000000000006,1435.2506500000004,1.6305463246915837,0.0,2017461,84
69.25,42.57,1472.6984500000003,1.8152585373193229,0.0,2017461,85
69.05,27.62,1128.3472,0.751451915922847,0.0,2017461,86
77.80000000000001,36.89,1635.4824500000002,2.4276573698171995,0.0,2017461,87
80.81,24.08,1117.2153500000002,0.5770458573150079,0.0,2017461,88
76.55000000000001,29.810000000000002,1421.66105,2.0369731698811795,0.0,2017461,89
81.42,38.339999999999996,1788.3894,1.5564630464479539,0.1410350799560547,2017461,90
76.97999999999999,54.54,2464.8065500000002,1.722279773665116,2.7267208099365234,2017461,91
83.86,44.18,2043.6770000000001,1.5591376750046984,1.8113441467285156,2017461,92
84.51,28.77,1327.0374,1.8553870282516327,0.0,2017461,93
75.95,44.31,1902.52805,2.03135609490648,0.0,2017461,94
81.42,42.03,2018.59295,2.030429867996314,2.1282882690429688,2017461,95
75.89,36.68,1475.6142999999997,1.6779860397077175,0.0,2017461,96
70.91,37.72,1344.5279000000003,0.5847642553024968,0.0,2017461,97
73.21000000000001,35.05,1299.829,1.420032907839345,0.0,2017461,98
80.1,56.91,2573.0871,0.7292525749714656,4.796125411987305,2017461,99
80.61,40.16,1800.7853000000002,2.439458468629738,0.0,2017461,100
83.47,40.0,1980.1321000000003,2.2701991058352418,0.0,2017461,101
80.28999999999999,27.869999999999997,1340.4726,1.3091592876991598,0.0,2017461,102
80.05,32.73,1482.49685,1.3670138406378558,0.0,2017461,103
81.84,33.480000000000004,1870.06975,2.28056937976775,5.107913970947266,2017461,104
80.93,40.14,1720.4857499999998,2.5247154173738617,0.0,2017461,105
78.9,32.129999999999995,1378.7673,1.5497799633644591,0.0,2017461,106
77.17,47.31999999999999,1827.8602999999998,1.4061058849048114,0.0,2017461,107
71.31,36.68,1396.9433500000002,2.3015481069311168,0.0,2017461,108
78.7,38.84,1670.4378499999998,2.277312731477077,0.0,2017461,109
73.02000000000001,42.48,1666.9494,2.501146823408409,0.0,2017461,110
71.89,58.989999999999995,2353.0530000000003,2.3577855447734795,0.0,2017461,111
74.78,59.59,2270.3249,2.4251754591138823,0.0,2017461,112
76.87,50.67,2186.6882,2.304536639860314,0.0,2017461,113
79.47,37.51,1494.9107000000001,1.0561599391080896,0.0,2017461,114
74.14,21.080000000000002,835.62075,1.3591435698369856,0.0,2017461,115
83.03999999999999,49.41,2112.30715,2.081428559776726,0.0,2017461,116
80.62,31.6,1639.6333000000004,2.430010808505973,0.0,2017461,117
78.36,43.8,1864.2146500000001,2.0483796471817004,0.0,2017461,118
77.15,46.5,1986.86835,2.211640995890835,0.0,2017461,119
78.57,54.599999999999994,2558.6536500000007,2.4679573509972155,6.994279861450195,2017461,120
79.08000000000001,44.8,1982.8262500000005,2.4669739819387297,0.0,2017461,121
78.59,53.67,2247.05025,0.45126364160124344,0.0,2017461,122
77.65,54.03,2363.39865,2.4793419612245877,1.0674209594726562,2017461,123
77.91,41.51,2017.79095,2.488091819290456,3.467205047607422,2017461,124
75.39,59.68,2310.3657000000003,2.0963127805282054,0.0,2017461,125
75.89,50.019999999999996,1994.7787,1.9338491236062294,0.0,2017461,126
74.93,55.059999999999995,2089.8199,1.2552348760927474,0.0,2017461,127
73.63,29.130000000000003,1257.4205500000003,2.0293937932171926,0.0,2017461,128
82.97,30.65,1350.2337999999997,1.8329131412261637,0.0,2017461,129
81.37,29.2,1242.3701000000003,1.1843763336254822,0.0,2017461,130
78.49000000000001,32.57,1478.2260499999998,1.7805222670808627,0.0,2017461,131
75.48,33.87,1351.5732499999995,0.9712777770971588,0.0,2017461,132
70.52,30.5,1164.3803500000001,2.2520272270802137,0.0,2017461,133
71.08,35.03,1257.5427999999997,0.9815277093217346,0.0,2017461,134
81.11,48.66,2200.53705,2.4392406742784614,0.0,2017461,135
80.89,40.36,1888.8360999999998,2.259892611054127,0.0,2017461,136
77.95,37.72,1621.5123499999997,1.2351072273202413,0.0,2017461,137
80.68,37.32,1671.9192,2.0889489949432223,0.0,2017461,138
77.79,39.51,1613.3303,2.2094442644786327,0.0,2017461,139
78.93,40.78,1812.2996,2.0555653599123462,0.0,2017461,140
73.6,54.17,2081.5926999999997,2.0787683066338603,0.0,2017461,141
76.00999999999999,47.19,2055.9352,2.3145040681834423,1.7490005493164062,2017461,142
79.12,48.92,2047.2643999999998,2.050464472459272,0.0,2017461,143
78.73,34.76,1608.0770000000002,0.17578443538390578,0.0,2017461,144
79.16,30.45,1580.68205,1.4300456395844998,2.485189437866211,2017461,145
80.27000000000001,37.67,1779.1788499999996,1.9032920652009515,0.0,2017461,146
79.98,48.7,2066.6879000000004,2.2868268825581013,0.0,2017461,147
80.34,44.65,1935.57325,0.8462141603694866,0.0,2017461,148
80.75999999999999,47.97,2348.7480499999997,2.324707218210096,0.0,2017461,149
82.14,40.92,1896.8257,2.3178268183965343,0.0,2015213,0
85.18,37.65,1792.9221499999999,1.2154401019098249,0.0,2015213,1
68.68,55.03,2425.0275500000002,2.4820023282186767,2.4173355102539062,2015213,2
82.16,42.84,2047.0711499999998,1.98401220097186,0.0,2015213,3
79.07,29.130000000000003,1274.0593,1.7023349211977499,0.0,2015213,4
76.19999999999999,43.59,1945.1589999999997,2.4336996663235593,0.0,2015213,5
75.69,54.36,2221.802,2.248439498760419,8.380552291870117,2015213,6
73.42,38.56,1539.4185499999999,2.3129117189554553,0.0,2015213,7
76.33,35.94,1481.3020999999999,2.318345883183751,0.0,2015213,8
65.97,55.349999999999994,2014.1857499999999,2.560021458454874,0.0,2015213,9
73.97,42.04,1941.7785000000001,1.6905988418376645,6.758707046508789,2015213,10
73.06,37.84,1444.4684000000002,1.774980684000713,0.0,2015213,11
77.91,45.67,1936.8907,1.9755916929950157,0.0,2015213,12
83.21000000000001,44.55,2149.2959499999997,2.5907066511164425,0.0,2015213,13
84.11,28.89,1267.4392,2.0743489863119184,0.0,2015213,14
78.35,34.68,1496.8223999999998,1.9075366429173375,0.0,2015213,15
79.85,55.269999999999996,2379.9528999999998,2.0976631990425427,8.196474075317383,2015213,16
80.35,56.22,2444.34055,1.7838064367930777,3.9957275390625,2015213,17
84.56,39.769999999999996,1949.37655,0.9663562472855749,0.0,2015213,18
81.78,60.02,2673.5521500000004,1.6165977152083397,1.9542427062988281,2015213,19
80.16,44.61,1962.0454000000004,2.2533724069195196,0.0,2015213,20
82.02000000000001,38.87,1734.8330500000002,2.2231068855225877,0.0,2015213,21
81.94,39.99,1995.477,1.4375644429049026,0.0,2015213,22
79.7,41.53,1770.24405,1.8720754153733443,0.0,2015213,23
78.92,59.45,2530.2041,1.8804101306751906,1.5055198669433594,2015213,24
79.33000000000001,41.32,1762.3410000000001,2.072056132246468,0.0,2015213,25
77.44999999999999,52.83,2091.3827499999998,2.0850350376102957,0.0,2015213,26
77.15,45.42,1871.7929000000004,1.551808778356083,0.0,2015213,27
77.22,29.62,1365.56705,1.4645105541219348,0.0,2015213,28
74.86,39.56,1887.4704499999998,1.9103709722800293,0.0,2015213,29
80.78999999999999,28.91,1335.79265,2.3098579286144214,0.0,2015213,30
78.53,39.4,1735.0468999999998,1.5349539521153563,0.0,2015213,31
78.61,36.55,1627.2093000000002,0.5086268540844185,0.0,2015213,32
75.15,33.0,1381.4024,2.0401604391748664,0.0,2015213,33
73.33,55.51,2438.3035500000005,1.6254511462074501,1.31072998046875,2015213,34
73.65,51.46,1947.9980500000004,0.7983063057787305,5.181297302246094,2015213,35
78.7,57.019999999999996,2465.91925,2.393140599887195,5.696352005004883,2015213,36
75.41,47.78,2340.2967,2.607915358345885,8.720291137695312,2015213,37
71.93,61.019999999999996,2338.86265,1.6059746802493962,4.29481315612793,2015213,38
72.25,58.699999999999996,2410.6490999999996,2.455803801945254,0.0,2015213,39
70.80000000000001,60.45,2311.9937499999996,2.2139931348536224,0.0,2015213,40
79.24,48.42,2192.9322999999995,1.3016801611202533,0.0,2015213,41
73.53,62.84,2345.28345,2.40134339243253,0.0,2015213,42
73.82,65.07,2570.08765,2.125213947548532,0.6912460327148438,2015213,43
72.05,61.59,2588.7716,2.5570482251092828,6.573886871337891,2015213,44
79.22,44.7,2129.8036,2.5533307202131765,0.0,2015213,45
75.09,54.79,2106.32215,2.3351490583843026,0.0,2015213,46
76.91,49.09,2056.72415,1.7477819519159894,0.0,2015213,47
76.27000000000001,57.459999999999994,2404.2091499999997,2.367469340108986,3.2045211791992188,2015213,48
77.68,41.980000000000004,1899.7757500000002,2.3946741654924493,0.0,2015213,49
72.38,58.54,2221.6223,2.1973370385983992,0.0,2015213,50
67.36,65.24000000000001,2508.59325,2.32664286500476,2.753368377685547,2015213,51
72.8,40.269999999999996,1814.5738999999996,2.0087320399387907,0.0,2015213,52
76.54,57.58,2513.2973500000003,0.1111352555289316,2.003551483154297,2015213,53
78.28,49.91,2196.3477,1.9056198556427455,0.0,2015213,54
76.44,38.46,1643.2874500000003,1.954453266930385,0.0,2015213,55
71.94999999999999,60.739999999999995,2369.5476499999995,2.2939598362337907,0.0,2015213,56
69.25,63.010000000000005,2437.19545,2.299728526736832,0.0,2015213,57
77.18,47.31,2206.27355,2.517599192016791,0.9939670562744141,2015213,58
75.63,48.47,2289.6306,2.494222064604738,2.998319625854492,2015213,59
75.44999999999999,41.06,1902.84225,2.0425327981731245,0.0,2015213,60
76.31,35.93,1736.685,1.8316500281886339,0.0,2015213,61
77.03,34.28,1580.0462,2.226192034677251,0.0,2015213,62
75.78,32.89,1502.2784000000004,2.3192381510358975,0.0,2015213,63
80.92999999999999,46.370000000000005,2228.99665,1.7747672055483956,1.3554706573486328,2015213,64
80.03,50.68,2433.96485,0.8917166514962053,4.457632064819336,2015213,65
76.59,55.63,2408.04665,2.2423038067684242,2.1398258209228516,2015213,66
72.32,61.45,2356.9423500000003,2.160727276632002,0.0,2015213,67
74.43,57.26,2321.4159,2.4696692540801455,0.0,2015213,68
70.97,60.61,2352.7648,2.455833409186936,0.0,2015213,69
72.44,60.769999999999996,2514.2303,1.3768770662904233,6.836992263793945,2015213,70
70.51,62.13,2541.14325,2.387237699262195,1.5281486511230469,2015213,71
61.78,62.94,2072.08685,1.2400688558010275,0.0,2015213,72
74.66,42.76,1801.0003000000004,0.040150396068102244,0.0,2015213,73
74.97,56.78,2309.6025499999996,0.2494927123921436,0.0,2015213,74
77.84,56.93000000000001,2363.2416500000004,1.8170135541825732,0.0,2015213,75
78.74000000000001,55.67,2364.501149999999,0.15471188287133553,4.209056854248047,2015213,76
74.25,46.3,1768.0782999999997,1.364170637404015,0.0,2015213,77
61.8,60.34,2063.2506,0.14715444732783867,0.0,2015213,78
73.28,57.190000000000005,2109.2717,1.7800117695386066,0.0,2015213,79
77.63,55.86,2279.0324,2.1136904694066114,4.708850860595703,2015213,80
78.85,37.07,1702.7655,1.534569752308121,0.0,2015213,81
80.48,28.349999999999998,1438.6707000000004,1.4761412152240272,0.0,2015213,82
82.74000000000001,33.56,1675.27535,2.308778543483295,0.0,2015213,83
79.91,29.16,1351.7257,1.8868582662608968,0.0,2015213,84
80.91,35.089999999999996,1742.9968,0.3048889504010788,0.0,2015213,85
85.81,34.739999999999995,1805.2402999999997,1.144327167421634,0.0,2015213,86
82.47,47.0,2107.9200499999997,1.3569350532235425,0.0,2015213,87
79.41,31.060000000000002,1402.1874500000001,2.254560696635897,0.0,2015213,88
79.27000000000001,57.129999999999995,2616.0906,2.1203824164735887,0.0,2015213,89
75.03999999999999,62.45,2682.2346999999995,2.4557671995291104,0.96826171875,2015213,90
77.21000000000001,65.92,2902.6553999999996,2.443258435618139,0.0,2015213,91
79.22,41.57,1773.59875,2.4600162321835164,0.0,2015213,92
76.71000000000001,35.57,1616.1644499999998,2.3109524317555423,0.0,2015213,93
75.00999999999999,59.33,2448.7148500000003,2.2338702184772568,0.0,2015213,94
75.76,56.150000000000006,2527.5816000000004,2.432996898370603,2.764749526977539,2015213,95
78.30000000000001,41.540000000000006,1882.4351499999998,1.4722066252975787,0.0,2015213,96
78.09,53.84,2444.91955,0.305079345136221,0.0,2015213,97
80.22,47.260000000000005,2257.2778000000008,1.2125851778604864,0.0,2015213,98
79.09,52.22,2347.6091499999998,2.0446682168516594,8.384437561035156,2015213,99
81.00999999999999,46.83,1974.9525500000004,1.933553886742552,0.0,2015213,100
79.89,48.29,2310.3210999999997,2.510935840587075,1.2529735565185547,2015213,101
80.8,56.69,2301.6412,1.8146305184742646,0.0,2015213,102
78.50999999999999,43.269999999999996,1889.2378500000002,2.169943676552456,0.0,2015213,103
77.65,44.83,2110.3296,2.2255097503551537,5.783382415771484,2015213,104
81.34,49.18,2419.5313999999994,2.505512837994159,0.0,2015213,105
75.92,56.28,2384.35225,2.4104351871315073,0.0,2015213,106
80.28,43.07,2021.3237,1.9796437825349569,0.0,2015213,107
70.22,49.730000000000004,1987.871,2.0371347988773074,0.0,2015213,108
72.85,60.11,2516.6742,1.0680300300984662,1.3461170196533203,2015213,109
77.82,44.59,1893.7119500000001,1.5998530707549445,0.0,2015213,110
78.69,56.77,2593.1186,2.4464665742120197,0.0,2015213,111
79.65,41.33,2099.28725,2.2033645795995125,0.0,2015213,112
73.19,38.489999999999995,1772.3891500000002,1.534560695380148,0.0,2015213,113
74.38,35.25,1612.75925,2.2180639852804256,3.4185352325439453,2015213,114
80.45,26.400000000000002,1215.6897999999997,2.188244876768252,0.0,2015213,115
77.88,23.669999999999998,970.0202999999998,0.2355540521553468,0.0,2015213,116
74.01,33.1,1261.6550499999998,1.3744961249850296,0.0,2015213,117
78.61000000000001,48.47,2261.24965,2.248469002977867,0.0,2015213,118
81.0,35.78,1715.1777499999998,1.0582262021255722,0.0,2015213,119
81.65,33.11,1539.1919500000001,1.9090695389082295,0.0,2015213,120
72.41,46.33,1873.0326,1.6035281417170961,0.0,2015213,121
65.78,46.25,1702.0115,2.2428833330424114,0.0,2015213,122
75.55,34.940000000000005,1423.5736000000002,0.293550968541986,0.0,2015213,123
75.54,34.14,1616.62575,2.0160276463502322,0.0,2015213,124
77.63,29.93,1320.6079499999998,1.7194858203264756,4.52470588684082,2015213,125
77.71000000000001,36.26,1619.2903000000001,1.774579103265704,0.0,2015213,126
77.56,31.560000000000002,1529.5358500000002,0.9323069732707456,0.0,2015213,127
73.0,52.56,2255.03215,1.992302537425598,8.39879035949707,2015213,128
72.86,51.22,2390.3885,2.616172080941786,0.0,2015213,129
81.22,52.12,2387.8102499999995,2.1300975801470767,2.6545791625976562,2015213,130
79.78,33.510000000000005,1667.03445,2.4273275500285214,0.0,2015213,131
78.17,30.319999999999997,1319.64485,1.1903278552453296,0.0,2015213,132
78.64,45.230000000000004,2049.1803999999997,2.042574864109739,0.0,2015213,133
81.71000000000001,36.53,1835.04345,2.307853569261284,0.0,2015213,134
80.39,29.470000000000002,1457.4763500000001,1.9540459681771956,0.0,2015213,135
82.93,44.0,2307.1484499999997,2.533506025259481,0.0,2015213,136
78.97,58.83,2853.1699,2.5458507429306456,11.341361999511719,2015213,137
81.01,44.1,1882.83355,1.446854186406413,0.0,2015213,138
82.58,40.01,1956.5220999999997,2.1664354262208994,0.0,2015213,139
83.88,47.6,2129.6376,1.947252181618205,0.0,2015213,140
83.28999999999999,34.58,1439.1110999999999,0.492920767363602,0.0,2015213,141
78.73,39.53,1878.11345,1.4396112147155562,0.0,2015213,142
80.68,40.36,1865.61975,1.6372349036752225,4.788856506347656,2015213,143
77.43,37.739999999999995,1705.7051,1.8483639308165873,0.0,2015213,144
76.08,48.49,1943.6797500000007,2.031808714718497,0.0,2015213,145
70.84,59.7,2398.9507000000003,1.4960702247754147,3.034242630004883,2015213,146
76.48,58.37,2464.4793499999996,0.8152448503839923,0.0,2015213,147
80.5,40.46,1661.2337499999999,2.003296101921797,0.0,2015213,148
80.91,44.7,2127.76655,0.7139831770927858,4.820957183837891,2015213,149
80.96000000000001,61.17,2634.0291500000003,2.36217542058468,1.9650592803955078,2013725,0
73.92,55.489999999999995,2165.1052999999997,2.0287265384632285,0.0,2013725,1
74.05000000000001,59.17,2190.24855,2.266103015409256,0.0,2013725,2
64.25,56.08,2058.5701,2.140344209868659,0.0,2013725,3
76.22999999999999,33.53,1559.9238,2.446193319355234,0.0,2013725,4
78.53,43.64,1867.3148999999999,2.2925984232672034,0.0,2013725,5
76.71000000000001,58.82,2258.1012,2.2291688123059648,0.0,2013725,6
75.22,61.230000000000004,2317.40755,2.274864864137268,0.0,2013725,7
78.0,57.75,2249.6857499999996,2.3127839233536642,0.0,2013725,8
79.18,41.18,1879.35975,0.6429317861846029,0.0,2013725,9
79.24000000000001,33.54,1439.6348999999996,1.8037681958789102,0.0,2013725,10
82.97,38.489999999999995,1664.27515,2.2847777291141513,0.0,2013725,11
79.77000000000001,27.049999999999997,1112.1657500000001,0.6050054125978198,0.0,2013725,12
81.18,29.36,1317.0140000000004,1.026101724040493,0.0,2013725,13
77.07,53.65,2294.78825,2.3734662724763598,0.0,2013725,14
83.88,48.08,2243.2940000000003,2.168186181644509,0.0,2013725,15
74.44999999999999,31.099999999999998,1297.0497999999998,1.8439293012087499,0.0,2013725,16
73.85,38.28,1420.3960000000004,1.2954083813486332,0.0,2013725,17
70.15,47.58,1678.7698500000004,1.4753761698811185,0.0,2013725,18
68.58,34.75,1191.1174,0.12639214919528663,0.0,2013725,19
79.14,37.09,1573.28695,2.098017994646154,0.0,2013725,20
89.97,26.77,1576.1046999999999,1.6984567198301659,0.0,2013725,21
82.62,60.05,2578.9340500000003,2.1141503762073373,6.514812469482422,2013725,22
81.16,64.53999999999999,2651.7790999999997,1.7682045423423884,14.270082473754883,2013725,23
81.07,55.129999999999995,2372.6137,2.046106210947346,4.081768035888672,2013725,24
81.15,34.43,1713.72305,2.0998268453349844,0.0,2013725,25
82.51,49.04,2153.4626,1.9450118762632953,0.0,2013725,26
82.7,50.21,2140.7090999999996,1.5412628377831141,0.0,2013725,27
76.78,44.480000000000004,1837.63285,1.9933918947291245,0.0,2013725,28
76.64,57.79,2292.7856500000003,1.2643556848293749,6.170200347900391,2013725,29
82.22999999999999,53.97,2471.34475,1.167389921935613,0.0,2013725,30
81.09,51.239999999999995,2506.9297500000002,2.2747124362513267,0.0,2013725,31
78.14,44.61,2005.9877,0.9788963526075571,0.0,2013725,32
75.5,30.869999999999997,1305.63505,1.3176233086114897,0.0,2013725,33
74.24000000000001,55.85,2086.9058,1.7890902837225722,3.8622703552246094,2013725,34
76.04,49.68,2231.8334999999997,1.1138761442788263,0.0824737548828125,2013725,35
72.66,59.41,2566.29515,2.4589238889260163,0.0,2013725,36
76.22999999999999,53.3,2574.0508999999997,2.0434204826603395,7.414684295654297,2013725,37
82.91,41.449999999999996,2084.25405,2.3723308219934336,0.0,2013725,38
71.78,37.41,1380.79785,1.879452387409481,0.0,2013725,39
74.75,58.97,2762.6409,2.0293077177332144,8.215719223022461,2013725,40
76.94,52.540000000000006,2152.01495,0.8227052179965944,1.7423934936523438,2013725,41
70.73,55.120000000000005,2037.8408000000002,1.1466168160668537,0.0,2013725,42
78.98,40.629999999999995,1704.1338500000002,1.0733777875548718,0.0,2013725,43
82.45,45.26,1916.0969,2.0668013995144374,0.0,2013725,44
83.07000000000001,39.43,1813.63,1.8295796146732288,0.0,2013725,45
74.06,37.2,1370.2815,1.4055254782626978,0.0,2013725,46
70.78,44.68,1588.5157000000002,1.2037850216320167,0.0,2013725,47
70.43,29.29,1111.8782,0.79455490082126,0.0,2013725,48
72.99000000000001,33.59,1353.3095999999998,1.8310199883708724,0.0,2013725,49
79.03,47.93,2098.8199,1.8987035560352519,0.0,2013725,50
77.39,36.54,1773.1755000000003,2.1916534291918794,0.0,2013725,51
71.92,55.849999999999994,2236.88175,2.2064165692632574,10.93684196472168,2013725,52
73.7,54.78,2058.1821,1.5066602526921453,0.0,2013725,53
77.54,40.82,1907.8535500000003,1.7460439091473463,0.0,2013725,54
73.55,37.33,1392.18235,0.9911705604770744,0.0,2013725,55
80.4,47.61,2063.8908,2.402874875717682,0.0,2013725,56
79.57,45.22,1965.1845999999998,2.0813710362495805,0.0,2013725,57
76.80000000000001,56.230000000000004,2340.7389000000007,1.9968100875997083,0.0,2013725,58
77.33,50.989999999999995,1972.8283999999999,1.7329467773044709,0.0,2013725,59
86.00999999999999,37.629999999999995,1800.3967,2.4222395661999463,0.7558269500732422,2013725,60
71.43,55.08,2151.5175,1.6809190137157857,0.0,2013725,61
60.93000000000001,62.459999999999994,2195.98405,2.3636736115511185,0.0,2013725,62
72.92,43.769999999999996,1678.4489500000002,1.2871936908469737,0.0,2013725,63
76.89,47.2,1951.7890499999999,0.9739782228166426,0.0,2013725,64
76.77000000000001,60.34,2433.56225,2.4931585949055473,0.0,2013725,65
76.66999999999999,38.09,1533.16595,1.9134332007382318,0.0,2013725,66
78.9,43.64,1941.4089,1.8443327077226215,0.0,2013725,67
80.07,53.769999999999996,2438.5644,2.3486083093177417,0.0,2013725,68
82.53,39.86,1803.6669000000002,0.8823489068908207,0.0,2013725,69
77.14,33.63,1340.4835,0.9961002996410617,0.0,2013725,70
73.28,32.6,1233.08205,2.05664186582853,0.0,2013725,71
77.49,33.120000000000005,1353.9941999999999,1.7673803905455676,0.0,2013725,72
90.77,29.759999999999998,1429.21155,1.8922181862138943,0.0,2013725,73
82.73,25.42,1208.2917,1.7999626996854525,0.0,2013725,74
82.12,27.729999999999997,1249.7552999999998,2.10007461477318,0.0,2013725,75
80.6,30.82,1239.645,1.7982631805472573,0.0,2013725,76
