match_id,frame_idx,frame_id,length_m,width_m,hull_area_m2,voronoi_entropy,tactical_h1_total_persistence,tactical_h1_count,tactical_h1_max_persistence,is_buildup,is_chaotic,has_phase
2017461,77,11900,77.58000000000001,54.019999999999996,2160.86515,1.4008099108296206,0.0,0,0.0,0,0,1
2017461,78,12000,77.88,58.15,2263.02585,2.2945116471016167,0.0,0,0.0,0,0,1
2017461,79,12100,79.17,43.269999999999996,1714.1673,1.925762523160381,0.0,0,0.0,0,0,1
2017461,80,12200,73.1,52.06,1996.23115,2.481236811419457,2.341419219970703,1,2.341419219970703,0,0,1
2017461,81,12300,76.84,50.87,2194.7426,2.46761993571525,0.0,0,0.0,0,0,1
2017461,82,12400,82.41999999999999,41.24,2047.0499,2.0984789543888427,0.0,0,0.0,0,0,1
2017461,83,12500,73.94,17.35,753.9191999999999,0.6362791832584492,0.0,0,0.0,0,0,0
2017461,84,12700,75.59,36.540000000000006,1435.2506500000004,1.6305463246915837,0.0,0,0.0,0,0,0
2017461,85,12800,69.25,42.57,1472.6984500000003,1.8152585373193229,0.0,0,0.0,0,0,1
2017461,86,12900,69.05,27.62,1128.3472,0.751451915922847,0.0,0,0.0,0,0,1
2017461,87,13000,77.80000000000001,36.89,1635.4824500000002,2.4276573698171995,0.0,0,0.0,0,0,1
2017461,88,13100,80.81,24.08,1117.2153500000002,0.5770458573150079,0.0,0,0.0,0,0,0
2017461,89,13200,76.55000000000001,29.810000000000002,1421.66105,2.0369731698811795,0.0,0,0.0,0,0,0
2017461,90,13700,81.42,38.339999999999996,1788.3894,1.5564630464479539,0.1410350799560547,1,0.1410350799560547,0,0,0
2017461,91,13800,76.97999999999999,54.54,2464.8065500000002,1.722279773665116,2.7267208099365234,2,1.9565010070800781,0,0,1
2017461,92,13900,83.86,44.18,2043.6770000000001,1.5591376750046984,1.8113441467285156,1,1.8113441467285156,0,0,1
2017461,93,14400,84.51,28.77,1327.0374,1.8553870282516327,0.0,0,0.0,0,0,1
2017461,94,14500,75.95,44.31,1902.52805,2.03135609490648,0.0,0,0.0,0,0,1
2017461,95,14600,81.42,42.03,2018.59295,2.030429867996314,2.1282882690429688,1,2.1282882690429688,0,0,0
2017461,96,14700,75.89,36.68,1475.6142999999997,1.6779860397077175,0.0,0,0.0,0,0,0
2017461,97,14800,70.91,37.72,1344.5279000000003,0.5847642553024968,0.0,0,0.0,0,0,0
2017461,98,14900,73.21000000000001,35.05,1299.829,1.420032907839345,0.0,0,0.0,0,1,1
2017461,99,15100,80.1,56.91,2573.0871,0.7292525749714656,4.796125411987305,1,4.796125411987305,1,0,1
2017461,100,15200,80.61,40.16,1800.7853000000002,2.439458468629738,0.0,0,0.0,1,0,1
2017461,101,15300,83.47,40.0,1980.1321000000003,2.2701991058352418,0.0,0,0.0,0,0,1
2017461,102,15400,80.28999999999999,27.869999999999997,1340.4726,1.3091592876991598,0.0,0,0.0,1,0,1
2017461,103,15500,80.05,32.73,1482.49685,1.3670138406378558,0.0,0,0.0,0,0,1
2017461,104,15600,81.84,33.480000000000004,1870.06975,2.28056937976775,5.107913970947266,1,5.107913970947266,0,0,0
2017461,105,15800,80.93,40.14,1720.4857499999998,2.5247154173738617,0.0,0,0.0,0,0,0
2017461,106,15900,78.9,32.129999999999995,1378.7673,1.5497799633644591,0.0,0,0.0,0,0,0
2017461,107,16400,77.17,47.31999999999999,1827.8602999999998,1.4061058849048114,0.0,0,0.0,0,0,0
2017461,108,16500,71.31,36.68,1396.9433500000002,2.3015481069311168,0.0,0,0.0,0,0,0
2017461,109,16600,78.7,38.84,1670.4378499999998,2.277312731477077,0.0,0,0.0,0,0,1
2017461,110,16900,73.02000000000001,42.48,1666.9494,2.501146823408409,0.0,0,0.0,0,0,1
2017461,111,17000,71.89,58.989999999999995,2353.0530000000003,2.3577855447734795,0.0,0,0.0,0,0,1
2017461,112,17100,74.78,59.59,2270.3249,2.4251754591138823,0.0,0,0.0,0,0,1
2017461,113,17200,76.87,50.67,2186.6882,2.304536639860314,0.0,0,0.0,0,0,0
2017461,114,17500,79.47,37.51,1494.9107000000001,1.0561599391080896,0.0,0,0.0,0,0,0
2017461,115,17600,74.14,21.080000000000002,835.62075,1.3591435698369856,0.0,0,0.0,0,0,0
2017461,116,17800,83.03999999999999,49.41,2112.30715,2.081428559776726,0.0,0,0.0,0,0,0
2017461,117,17900,80.62,31.6,1639.6333000000004,2.430010808505973,0.0,0,0.0,1,0,1
2017461,118,18000,78.36,43.8,1864.2146500000001,2.0483796471817004,0.0,0,0.0,0,0,0
2017461,119,18100,77.15,46.5,1986.86835,2.211640995890835,0.0,0,0.0,0,0,1
2017461,120,18200,78.57,54.599999999999994,2558.6536500000007,2.4679573509972155,6.994279861450195,1,6.994279861450195,0,0,1
2017461,121,18300,79.08000000000001,44.8,1982.8262500000005,2.4669739819387297,0.0,0,0.0,0,0,0
2017461,122,18600,78.59,53.67,2247.05025,0.45126364160124344,0.0,0,0.0,0,0,1
2017461,123,18700,77.65,54.03,2363.39865,2.4793419612245877,1.0674209594726562,1,1.0674209594726562,0,0,0
2017461,124,18800,77.91,41.51,2017.79095,2.488091819290456,3.467205047607422,1,3.467205047607422,0,0,1
2017461,125,18900,75.39,59.68,2310.3657000000003,2.0963127805282054,0.0,0,0.0,0,0,1
2017461,126,19000,75.89,50.019999999999996,1994.7787,1.9338491236062294,0.0,0,0.0,0,0,1
2017461,127,19100,74.93,55.059999999999995,2089.8199,1.2552348760927474,0.0,0,0.0,0,0,1
2017461,128,19200,73.63,29.130000000000003,1257.4205500000003,2.0293937932171926,0.0,0,0.0,0,0,1
2017461,129,19500,82.97,30.65,1350.2337999999997,1.8329131412261637,0.0,0,0.0,0,0,0
2017461,130,19600,81.37,29.2,1242.3701000000003,1.1843763336254822,0.0,0,0.0,0,1,1
2017461,131,19700,78.49000000000001,32.57,1478.2260499999998,1.7805222670808627,0.0,0,0.0,0,0,0
2017461,132,19800,75.48,33.87,1351.5732499999995,0.9712777770971588,0.0,0,0.0,0,0,0
2017461,133,19900,70.52,30.5,1164.3803500000001,2.2520272270802137,0.0,0,0.0,0,0,0
2017461,134,20000,71.08,35.03,1257.5427999999997,0.9815277093217346,0.0,0,0.0,0,0,0
2017461,135,20200,81.11,48.66,2200.53705,2.4392406742784614,0.0,0,0.0,0,0,1
2017461,136,20300,80.89,40.36,1888.8360999999998,2.259892611054127,0.0,0,0.0,0,0,1
2017461,137,20400,77.95,37.72,1621.5123499999997,1.2351072273202413,0.0,0,0.0,0,0,0
2017461,138,20900,80.68,37.32,1671.9192,2.0889489949432223,0.0,0,0.0,0,0,0
2017461,139,21200,77.79,39.51,1613.3303,2.2094442644786327,0.0,0,0.0,0,1,1
2017461,140,21300,78.93,40.78,1812.2996,2.0555653599123462,0.0,0,0.0,0,0,1
2017461,141,21400,73.6,54.17,2081.5926999999997,2.0787683066338603,0.0,0,0.0,0,0,1
2017461,142,21500,76.00999999999999,47.19,2055.9352,2.3145040681834423,1.7490005493164062,1,1.7490005493164062,0,0,1
