match_id,source,home_team,away_team,frame_idx,timestamp,period,scale,cutoff,h0,h1,cluster_count,filtration,h1_mean_persistence,h1_max_persistence,h1_total_persistence
2017461,skillcorner,Melbourne V FC,Auckland FC,22,12.0,1,tactical,11.75,8,0,8,44.98332984369494,0.0,0.0,0.0
2017461,skillcorner,Melbourne V FC,Auckland FC,22,12.0,1,team,23.0,2,0,2,46.0,0.0,0.0,0.0
2017461,skillcorner,Melbourne V FC,Auckland FC,23,12.0,1,individual,2.75,22,4,22,37.053181872220826,1.9317309856414795,3.826645851135254,7.726923942565918
2017461,skillcorner,Melbourne V FC,Auckland FC,23,12.0,1,tactical,11.75,8,1,8,43.28048155951343,9.773323059082031,9.773323059082031,9.773323059082031
2017461,skillcorner,Melbourne V FC,Auckland FC,23,12.0,1,team,23.0,2,0,2,46.0,0.0,0.0,0.0
2017461,skillcorner,Melbourne V FC,Auckland FC,24,13.0,1,individual,2.75,18,2,18,31.900039184928907,1.09598970413208,1.8678302764892578,2.19197940826416
2017461,skillcorner,Melbourne V FC,Auckland FC,24,13.0,1,tactical,11.75,5,0,5,48.13058883202413,0.0,0.0,0.0
2017461,skillcorner,Melbourne V FC,Auckland FC,24,13.0,1,team,23.0,2,0,2,50.09523060157467,0.0,0.0,0.0
2017461,skillcorner,Melbourne V FC,Auckland FC,25,14.0,1,individual,2.75,21,4,21,29.326769912355534,0.7551567554473877,1.6259212493896484,3.020627021789551
2017461,skillcorner,Melbourne V FC,Auckland FC,25,14.0,1,tactical,11.75,3,0,3,47.283273243334094,0.0,0.0,0.0
2017461,skillcorner,Melbourne V FC,Auckland FC,25,14.0,1,team,23.0,2,0,2,57.6405270019387,0.0,0.0,0.0
2017461,skillcorner,Melbourne V FC,Auckland FC,26,14.0,1,individual,2.75,20,2,20,33.55520329856461,3.2643017768859863,3.8146591186523438,6.528603553771973
2017461,skillcorner,Melbourne V FC,Auckland FC,26,14.0,1,tactical,11.75,5,0,5,50.24846423699521,0.0,0.0,0.0
